x:image,y:label,y'__0,y'__1
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB33_P00A+060E+20.png,0,0.9987483,0.001251647
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB25_P00A+110E+15.png,0,0.9836457,0.016354306
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB23_P00A+110E+15.png,0,0.99892503,0.0010749128
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009938.png,1,0.0035749178,0.9964251
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB29_P00A+060E-20.png,0,0.99609864,0.003901383
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB26_P00A+110E+15.png,0,0.99976,0.00024005142
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_003587.png,1,0.039974373,0.9600256
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_003885.png,1,0.0226588,0.9773412
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB27_P00A-020E-10.png,0,0.8947816,0.10521845
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB18_P00A+035E+65.png,0,0.9992041,0.0007959154
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB07_P00A+025E+00.png,0,0.9948927,0.0051073018
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB27_P00A+035E+15.png,0,0.99985147,0.00014852305
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB07_P00A+020E-10.png,0,0.9880961,0.011903838
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007470.png,1,0.028757125,0.97124285
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001260.png,1,0.0017789105,0.9982211
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007498.png,1,0.10342217,0.89657784
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_008106.png,1,0.055806734,0.9441933
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB08_P00A+010E+00.png,0,0.9998698,0.00013010908
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB39_P00A+020E-40.png,0,0.52190965,0.47809038
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001741.png,1,0.18327662,0.81672335
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_000804.png,1,0.14515103,0.854849
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB35_P00A+060E-20.png,0,0.9652805,0.034719504
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_005716.png,1,0.0040302724,0.9959698
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB22_P00A+020E+10.png,0,0.97343725,0.026562791
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB26_P00A+035E+65.png,0,0.9999889,1.1085182e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB18_P00A+020E-40.png,0,0.96335196,0.036648046
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB35_P00A+020E-40.png,0,0.5720362,0.4279638
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB06_P00A+085E-20.png,0,0.9954364,0.0045636264
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB34_P00A+020E+10.png,0,0.99502313,0.00497694
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_007688.png,1,0.029312644,0.9706873
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB09_P00A+020E+10.png,0,0.99996865,3.129778e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB36_P00A+085E+20.png,0,0.99939895,0.0006010503
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_004649.png,1,0.001716287,0.99828374
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB04_P00A+020E-10.png,0,0.9468454,0.053154558
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_008764.png,1,0.00036676833,0.9996332
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB02_P00A-035E+15.png,0,0.8947533,0.105246745
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009592.png,1,0.001272404,0.9987276
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB19_P00A+010E-20.png,0,0.9271308,0.07286921
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB37_P00A+110E+65.png,0,0.6550543,0.34494573
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_005262.png,1,0.009418149,0.99058187
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002239.png,1,0.070134774,0.92986524
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_004189.png,1,0.0077536367,0.9922464
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_009724.png,1,0.0016224927,0.99837744
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+020E+10.png,0,0.999587,0.00041306225
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB17_P00A+070E-35.png,0,0.8867964,0.113203555
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000287.png,1,0.0003561521,0.9996438
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB29_P00A+050E-40.png,0,0.83590496,0.16409501
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A+035E+65.png,0,0.9999796,2.0377833e-05
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_002064.png,1,0.02741055,0.97258943
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_008301.png,1,0.00033021852,0.9996698
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_003194.png,1,0.025430659,0.9745694
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB30_P00A+095E+00.png,0,0.99118125,0.00881875
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB01_P00A-010E+00.png,0,0.9851289,0.014871087
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2007_003872.png,1,0.0019425629,0.9980574
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_000103.png,1,0.0010537399,0.99894625
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_001078.png,1,0.80975807,0.1902419
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\0\yaleB35_P00A+070E+00.png,0,0.99271786,0.007282139
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\32_32_80_20\1\2008_005668.png,1,0.4891401,0.5108599
