x:image,y:label,y'__0,y'__1
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB21_P00A+020E+10.png,0,0.9968925,0.0031075487
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB20_P00A+035E-20.png,0,0.97227097,0.027729016
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2009_000013.png,1,0.0012998817,0.99870014
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_002467.png,1,0.015887778,0.9841122
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB36_P00A+130E+20.png,0,0.98183066,0.018169334
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB34_P00A+070E+00.png,0,0.9997123,0.0002876771
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_007196.png,1,0.00030646037,0.9996935
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_007591.png,1,0.015919039,0.9840809
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB16_P00A+020E-40.png,0,0.99568605,0.004313975
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB13_P00A+110E+65.png,0,0.4827728,0.5172272
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006171.png,1,3.7105765e-05,0.9999629
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB04_P00A+110E+40.png,0,0.9869783,0.013021716
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008571.png,1,0.03654625,0.96345377
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004339.png,1,0.00015329219,0.9998467
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_008746.png,1,0.52934945,0.47065052
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005049.png,1,5.6623718e-05,0.9999434
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_000015.png,1,0.015335079,0.984665
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_001885.png,1,3.5712917e-06,0.9999964
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB26_P00A+110E+15.png,0,0.98926485,0.010735137
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB13_P00A+110E-20.png,0,0.9523375,0.04766242
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006722.png,1,0.05260959,0.94739044
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008670.png,1,0.1389902,0.86100984
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB27_P00A+070E+45.png,0,0.99971336,0.0002866381
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB06_P00A+070E-35.png,0,0.9847978,0.01520225
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_007387.png,1,0.00022621751,0.9997738
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_007203.png,1,0.0007616575,0.9992384
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008821.png,1,2.0384493e-06,0.999998
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004822.png,1,8.291073e-05,0.99991703
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB02_P00A+110E+40.png,0,0.99870956,0.0012904094
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_001992.png,1,6.919187e-05,0.99993086
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_008682.png,1,0.59295046,0.40704957
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006035.png,1,0.002486732,0.9975133
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004212.png,1,1.226993e-06,0.9999988
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB33_P00A+110E-20.png,0,0.94130903,0.058691
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002212.png,1,0.046105925,0.953894
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_002273.png,1,0.00056529616,0.99943465
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB33_P00A+085E+20.png,0,0.9998109,0.00018912843
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_005422.png,1,7.837616e-06,0.99999213
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB05_P00A+085E-20.png,0,0.97922224,0.020777835
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB07_P00A+110E+40.png,0,0.99573827,0.0042617405
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB05_P00A+005E+10.png,0,0.26544958,0.73455036
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB09_P00A+020E+10.png,0,0.99853146,0.0014685281
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2009_000469.png,1,0.00029747878,0.9997025
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_002376.png,1,0.00013145278,0.9998685
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB07_P00A+035E+40.png,0,0.9993253,0.000674751
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_009251.png,1,0.0010977528,0.9989022
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB35_P00A-005E+10.png,0,0.8680215,0.13197857
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_008747.png,1,0.8819823,0.11801771
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB19_P00A+010E-20.png,0,0.99787295,0.0021270835
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006803.png,1,0.97786283,0.022137204
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB02_P00A+110E+65.png,0,0.9920975,0.007902474
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB10_P00A+050E-40.png,0,0.4214459,0.57855403
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB32_P00A+110E+40.png,0,0.8934527,0.106547326
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_006345.png,1,0.163395,0.83660495
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_003480.png,1,0.0020511076,0.99794894
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2008_004911.png,1,5.0661525e-05,0.99994934
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB26_P00A+070E+00.png,0,0.996682,0.003318038
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_006277.png,1,0.0067142188,0.9932857
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\1\2007_001677.png,1,9.001768e-05,0.99991
C:\Users\23060814\Desktop\NNC_130\samples\sample_dataset\Face_non_face\64_64_80_20\0\yaleB19_P00A+060E+20.png,0,0.9996215,0.00037841452
